framewise_displacement	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	eddy_stdevs	original_file	grad_x	grad_y	grad_z	bval	image_mean	series_b0_mean	series_b0_correction	DWIDenoise_pre	DWIDenoise_post	DWIDenoise_change
0.68837588947	0.1342126705	0.2034201742	-0.2436020512	0.01831432991	0.004074438475	0.01002460252	37.5507736	sub-01_dwi.nii.gz	0.708672	0.407562	-0.575914	1000.0	39.48276343451952	119.6546819508779	1.0	39.4854456756661	39.48276343451952	0.0735956843858964
0.09923185210000009	0.1160516246	0.2396127045	-0.2425556568	0.01891424879	0.003948021214	0.009874301031	35.3515966	sub-01_dwi.nii.gz	-0.691921	0.0240049	-0.721574	1000.0	39.74684265881879	119.6546819508779	1.0	39.75524044253118	39.74684265881879	0.0731707708558769
0.41708363691000006	0.1383345023	0.03971488794	-0.2180503092	0.01713811979	0.003194360062	0.01075246278	32.867723479999995	sub-01_dwi.nii.gz	0.682116	0.529116	0.504732	1000.0	39.31434887260805	119.6546819508779	1.0	39.30629185267857	39.31434887260805	0.0740413479285909
0.20602818531000008	0.1549206354	-0.08457433356999998	-0.2374875764	0.01745408215	0.002971441252	0.01037703268	45.27162064	sub-01_dwi.nii.gz	0.141758	0.725978	0.672949	1000.0	39.08759148938773	119.6546819508779	1.0	39.083819400155896	39.08759148938773	0.0744412541546281
0.1571018291000001	0.1572075785	-0.01729354802	-0.2678142796	0.01693520509	0.002658090787	0.01006511226	27.1249174	sub-01_dwi.nii.gz	-0.739497	0.387735	-0.550278	1000.0	39.77920012006601	119.6546819508779	1.0	39.7749433106576	39.77920012006601	0.0731131869147865
0.11634657871999993	0.1536340022	0.01739494615	-0.2404540464	0.01652709208	0.002999415388	0.01033016015	35.05363079999999	sub-01_dwi.nii.gz	-0.103262	0.821392	-0.560939	1000.0	39.5738337799539	119.6546819508779	1.0	39.57271736819728	39.5738337799539	0.0735939423243078
0.25329863239	0.1773467125	-0.01834077909	-0.2947985709	0.01865335554	0.003518463345	0.01047496218	31.0261661	sub-01_dwi.nii.gz	-0.584347	0.596483	0.550224	1000.0	39.34443207259518	119.6546819508779	1.0	39.33993121988379	39.34443207259518	0.0739382599874247
0.20074887638	0.1690689629	-0.09172203452	-0.3150871543	0.02002743818	0.003151712706	0.01071015466	25.5009923	sub-01_dwi.nii.gz	0.0876035	0.335634	0.93791	1000.0	39.4402045927278	119.6546819508779	1.0	39.443339445153065	39.4402045927278	0.0738392886621786
0.10811838678000003	0.1771482577	-0.1080154766	-0.2860287194	0.02039819211	0.003119369736	0.01140080206	66.3340235	sub-01_dwi.nii.gz	0.552571	0.792758	0.257296	1000.0	39.15290053535598	119.6546819508779	1.0	39.14517121952948	39.15290053535598	0.0744998397193095
0.2551526611699999	0.1834568571	0.04021118762	-0.3089780983	0.02087789588	0.002491209423	0.01095530577	42.32519709	sub-01_dwi.nii.gz	-0.837954	0.457826	-0.297034	1000.0	39.54578690972407	119.6546819508779	1.0	39.54759690334467	39.54578690972407	0.0736348047745597
